mass(GeV)  central up do
257	0.0005449897496093601	0.0006223708231555903	0.0004676086760631301
267	0.003845568791110141	0.004385769732597805	0.0033053678496224774
277	0.007843574356472337	0.008941146120077181	0.006746002592867493
287	0.011511523551223039	0.013129898441830172	0.009893148660615907
297	0.015000242110215552	0.017136320570289906	0.0128641636501412
307	0.018411993852130628	0.021049501258534418	0.01577448644572684
317	0.02135109361878275	0.02441099092125687	0.018291196316308628
327	0.02378763192434259	0.027195519502965552	0.02037974434571964
337	0.025802295238991604	0.029496075126159593	0.022108515351823614
347	0.027468306611832548	0.03139919715239752	0.02353741607126757
357	0.028343215208961072	0.03242720679462543	0.02425922362329672
367	0.028593771298461645	0.03276753710842663	0.02442000548849667
377	0.02849578284706971	0.03272441547576435	0.024267150218375076
387	0.028139618272267873	0.03239585983182905	0.023883376712706697
397	0.027593143072868493	0.03185147387032229	0.02333481227541469
407	0.026300533865912197	0.030402711126466416	0.022198356605357975
417	0.024747550927333616	0.028620491795122036	0.0208746100595452
427	0.02325762209544148	0.026896422483778628	0.019618821707104335
437	0.021860123005118897	0.02527019815777506	0.018450047852462736
447	0.0205648542542779	0.023760453562133965	0.017369254946421837
457	0.019265336663361648	0.022291721447728556	0.01623895187899474
467	0.018011820791003656	0.020902984909109877	0.015120656672897435
477	0.016849543723630594	0.019625041374065823	0.014074046073195368
487	0.015774023895063775	0.018446990954242855	0.013101056835884696
497	0.014773652739471637	0.01734919454943693	0.012198110929506345
507	0.013728615170779826	0.01615657779296207	0.01130065254859758
517	0.012695275847014673	0.014950505705168126	0.010440045988861224
527	0.011725088772627644	0.013807573455358324	0.009642604089896964
537	0.010823079816241738	0.012738284064300432	0.008907875568183045
547	0.009992202419138086	0.011751032980483881	0.008233371857792292
557	0.009237880189263525	0.010875893090719246	0.007599867287807806
567	0.008556287797144225	0.010099071333090662	0.007013504261197788
577	0.007942217689906671	0.009405164408726465	0.006479270971086881
587	0.0073911238556422275	0.008787489357397373	0.0059947583538870804
597	0.006897465058750689	0.008238160306719136	0.005556769810782242
607	0.0064198354207144195	0.007696354886513182	0.005143315954915657
617	0.005964540842221311	0.0071728246735540385	0.004756257010888584
627	0.005543635175990988	0.0066862666044877235	0.004401003747494254
637	0.005155683152395888	0.006235352885864118	0.004076013418927659
647	0.0047990029096461	0.005818483706793426	0.0037795221124987733
657	0.004471696200357736	0.005433819610193032	0.003509572790522441
667	0.004171676035599258	0.005079311205916746	0.0032640408652817696
677	0.003896691766415761	0.004752726225766494	0.003040657307065027
687	0.003644351602831227	0.004451673920386402	0.0028370292852760506
697	0.0034121425703287247	0.0041736267980393	0.0026506583426181497
707	0.003189922078005287	0.003908798836536942	0.002471045319473632
717	0.0029821313516314113	0.0036612102993805198	0.002303052403882302
727	0.002791057246612452	0.003432847315592406	0.0021492671776324962
737	0.0026153589201117133	0.003222247971861055	0.0020084698683623717
747	0.0024536537214861934	0.0030279020948965783	0.0018794053480758086
757	0.002302755776572327	0.002846432689956352	0.001759078863188302
767	0.0021626288456984954	0.0026777099965033173	0.0016475476948936737
777	0.002033188391006106	0.002521552955944154	0.0015448238260680586
787	0.0019135659006459906	0.0023769686679371493	0.0014501631333548324
797	0.0018028771169927296	0.0022429457053190086	0.0013628085286664505
807	0.001695984042986783	0.002113722278390171	0.0012782458075833955
817	0.0015938756222717333	0.001990376251916065	0.0011973749926274021
827	0.0014979729807567453	0.001874467827963199	0.0011214781335502912
837	0.0014080352327139887	0.00176570107376722	0.0010503693916607574
847	0.0013238163184886023	0.0016637738072839666	0.0009838588296932382
857	0.0012450654302179765	0.001568378112353735	0.0009217527480822176
867	0.0011715274151835465	0.001479200826453307	0.0008638540039137861
877	0.0011029431567951015	0.0013959240010357448	0.0008099623125544582
887	0.0010390499332076	0.001318225334457953	0.0007598745319572469
897	0.0009795817535705	0.0012457785774960032	0.0007133849296449969
907	0.0009242696719096002	0.0011782539114482268	0.0006702854323709736
917	0.0008728420786413914	0.0011153182988260719	0.000630365858456711
927	0.0008250249697199215	0.001056635806632727	0.0005934141328071161
937	0.0007805421934161698	0.001001867902229508	0.0005592164846028314
947	0.000739115674729935	0.0009506737217900154	0.0005275576276698547
957	0.0007004656174342332	0.0009027103113420508	0.0004982209235264157
967	0.0006643106837522079	0.0008576328403973048	0.00047098852710711114
977	0.0006303681516665518	0.0008150947881688066	0.00044564151516429695
987	0.0005983540498614392	0.0007747481023761415	0.00042195999734673706
997	0.000567983270296972	0.0007362433306384327	0.00039972320995551125
